Components,Temperature K,Pressure kPa,Electrical conductivity S/m,Delta elec,SMILES
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,283.15,74700.0,0.087,0.011,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,283.15,100300.0,0.0649,0.0083,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,283.15,149400.0,0.0373,0.0048,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,283.15,174400.0,0.0281,0.0036,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,283.15,200600.0,0.0209,0.0027,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,283.16,125200.0,0.0489,0.0062,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.13,24500.0,0.303,0.039,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.13,49000.0,0.24,0.031,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,100.0,0.403,0.051,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,1150.0,0.399,0.051,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,2090.0,0.395,0.05,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,2920.0,0.391,0.05,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,4760.0,0.385,0.049,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,9890.0,0.364,0.046,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,14990.0,0.345,0.044,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,19960.0,0.328,0.042,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,24510.0,0.313,0.04,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,28750.0,0.3,0.038,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,40280.0,0.268,0.034,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,49150.0,0.245,0.031,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,49830.0,0.243,0.031,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,70200.0,0.2,0.026,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,72100.0,0.195,0.026,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,81000.0,0.18,0.023,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,92200.0,0.161,0.021,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,97900.0,0.153,0.02,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,98100.0,0.15,0.019,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,122300.0,0.119,0.016,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,124900.0,0.117,0.017,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,150700.0,0.092,0.012,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,174700.0,0.073,0.01,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,196100.0,0.0603,0.0077,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,200600.0,0.0572,0.0078,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.16,171600.0,0.0758,0.0097,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.17,100.0,0.387,0.049,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.17,147100.0,0.096,0.012,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.18,73500.0,0.19,0.028,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.13,24500.0,0.685,0.088,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.13,147100.0,0.281,0.037,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.14,100.0,0.81,0.1,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.14,48700.0,0.577,0.073,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.14,73800.0,0.48,0.064,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.14,171600.0,0.236,0.032,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,100.0,0.91,0.12,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,1080.0,0.9,0.11,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,2020.0,0.89,0.11,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,3100.0,0.89,0.11,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,5080.0,0.87,0.11,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,10070.0,0.83,0.11,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,15040.0,0.8,0.1,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,20040.0,0.769,0.098,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,24990.0,0.739,0.094,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,30090.0,0.709,0.09,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,40040.0,0.653,0.083,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,49970.0,0.604,0.077,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,75200.0,0.497,0.065,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,100000.0,0.41,0.054,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,124800.0,0.339,0.048,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,150900.0,0.279,0.036,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,175100.0,0.233,0.031,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,201300.0,0.192,0.025,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,225200.0,0.161,0.021,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,250800.0,0.133,0.017,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.16,98100.0,0.402,0.053,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.16,196100.0,0.198,0.026,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.17,122600.0,0.335,0.045,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.13,49000.0,1.038,0.13,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.14,100.0,1.387,0.18,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.14,73500.0,0.9,0.12,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.14,147100.0,0.59,0.075,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.14,150600.0,0.605,0.077,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,100.0,1.62,0.21,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,1750.0,1.599,0.2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,3120.0,1.585,0.2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,5030.0,1.564,0.2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,9860.0,1.512,0.19,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,15090.0,1.46,0.19,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,19940.0,1.411,0.18,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,25380.0,1.358,0.17,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,30090.0,1.314,0.17,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,39780.0,1.233,0.16,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,49820.0,1.152,0.15,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,74900.0,0.98,0.13,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,98100.0,0.78,0.1,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,100500.0,0.83,0.11,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,125100.0,0.71,0.091,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,175100.0,0.523,0.067,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,200700.0,0.449,0.057,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,225500.0,0.387,0.049,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.15,250300.0,0.334,0.043,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.16,1080.0,1.611,0.2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.16,24500.0,1.193,0.15,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.16,122600.0,0.675,0.087,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.17,171900.0,0.513,0.065,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,348.17,196100.0,0.445,0.057,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,273.15,101.0,0.118,0.011,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,273.15,101.0,0.119,0.011,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,273.38,101.0,0.12,0.011,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,278.14,101.0,0.158,0.015,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,278.14,101.0,0.159,0.015,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,278.15,101.0,0.158,0.015,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,283.15,101.0,0.204,0.019,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,283.15,101.0,0.205,0.02,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,283.15,101.0,0.207,0.02,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,288.14,101.0,0.26,0.025,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,288.14,101.0,0.264,0.025,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,288.15,101.0,0.259,0.025,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,293.15,101.0,0.323,0.031,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,293.15,101.0,0.323,0.031,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,293.15,101.0,0.329,0.031,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,101.0,0.394,0.038,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,101.0,0.395,0.038,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,298.15,101.0,0.404,0.039,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,303.15,101.0,0.473,0.045,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,303.15,101.0,0.475,0.045,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,303.15,101.0,0.488,0.047,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,308.15,101.0,0.558,0.053,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,308.15,101.0,0.564,0.054,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,308.15,101.0,0.581,0.055,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,313.15,101.0,0.657,0.063,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,313.15,101.0,0.66,0.063,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,313.15,101.0,0.683,0.065,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,318.15,101.0,0.759,0.072,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
